	Estimate	Std. Error	z value	Pr(>|z|)
SNP.703	-0.242627519501815	0.100704066654639	-2.40931203239189	0.0159826266705559
SNP.704	-0.0789315965578148	0.145151182716987	-0.543788862621356	0.586586773792828
SNP.705	-0.0238667540469892	0.100158812914237	-0.238289106595397	0.811656869722534
SNP.706	-0.0202526332446044	0.104160670400808	-0.194436471718862	0.84583413450557
SNP.707	-0.0174570184451612	0.117454080650012	-0.148628454188658	0.881846819186275
SNP.708	-0.0488050123459111	0.0987808066369618	-0.49407383891163	0.621254032923042
SNP.709	-0.00188563353388868	0.0998079319977711	-0.0188926220205704	0.98492676526658
SNP.710	-0.0701399301844188	0.111597559629453	-0.628507741722225	0.529671376735154
SNP.711	0.0664456791910559	0.115310021792496	0.576235076172536	0.564456299474134
SNP.712	0.269692143321607	0.175557470682634	1.53620431117481	0.124488278997202
SNP.713	0.00624538810950508	0.117355048447144	0.0532178904286162	0.957558301312839
SNP.714	-0.0422294834894944	0.0981177116556398	-0.430396131105317	0.666907509197758
SNP.715	-0.0371812443530418	0.102031928424866	-0.36440793511436	0.71555341088427
SNP.716	0.154558234497835	0.114403273174568	1.35099486412416	0.176697077893704
SNP.717	-0.158194670162479	0.105926387973748	-1.49343967247976	0.135322134693744
SNP.718	-0.0776998548741988	0.110522667462375	-0.703021892777333	0.482042106111504
SNP.719	-0.05665849882872	0.0953344651336265	-0.594312862083026	0.552302877523551
SNP.720	0.0147900059321559	0.097577860104243	0.1515713289506	0.879525048271805
SNP.721	0.0832852399869718	0.100899904033799	0.825424372644334	0.409130702472661
SNP.722	0.0582809623704194	0.0989874913855248	0.588770980602322	0.556014915158748
SNP.723	-0.0578427661561064	0.121065962974478	-0.477778929229681	0.632807559716735
SNP.724	-0.0502540636005649	0.126196521046873	-0.398220673467687	0.69046752823925
SNP.725	0.172589554417854	0.198054808436411	0.871423197348257	0.383523124277176
SNP.726	-0.00598932997844806	0.0981874722417109	-0.0609989221812733	0.951360067433596
SNP.727	0.0195745135341832	0.0977957929758861	0.200157010220366	0.841357787651184
SNP.728	-0.0114758750390069	0.0982886249519823	-0.116756898823371	0.907052699823356
SNP.729	-0.0962561988871056	0.121106730253158	-0.794804703965619	0.426727114284532
SNP.730	-0.0855841702215164	0.11733400252713	-0.729406381596227	0.465753115321845
SNP.731	-0.0770345053109042	0.104886431422262	-0.734456347368432	0.462670655695272
SNP.732	-0.00387557411139181	0.0989851475509221	-0.039153087178034	0.968768335940671
SNP.733	0.146973492377988	0.134531799142124	1.09248143052574	0.274621548151118
SNP.734	0.0741797717187704	0.151561861174814	0.48943560829733	0.624533331575402
SNP.735	-0.0320679087569364	0.101528576954495	-0.315851061039783	0.752115559324563
SNP.736	0.088077156331974	0.097315937058667	0.905064052138516	0.365431454986327
SNP.737	0.00421108968400632	0.18051426709047	0.0233282928373512	0.98138840343099
SNP.738	-0.0039176802009463	0.0986666382629602	-0.039706229683281	0.968327335026317
SNP.739	-0.0352007003609632	0.104779340546871	-0.335950772139255	0.736907989173204
SNP.740	0.0772011171169675	0.0991453521721669	0.77866602342495	0.436176475608275
SNP.741	0.10163060024895	0.118938459810394	0.85448054742734	0.392838783144154
SNP.742	0.20950217141058	0.114791616406497	1.82506508723335	0.0679912079249284
SNP.743	0.193674581038485	0.0984174684100277	1.96788826381508	0.0490808954661829
SNP.744	-0.112471656969762	0.203217693607292	-0.553454056944018	0.57995253197091
SNP.745	0.190611552794851	0.0976950333567271	1.95108744268345	0.0510466447391384
SNP.746	0.206502338725581	0.149640959755091	1.37998539346147	0.167591142178519
SNP.747	0.192950285549904	0.164082549975165	1.1759342207877	0.239621162760043
SNP.748	-0.0494003193985975	0.212792694240982	-0.232152328231029	0.81641970282203
SNP.749	0.319377206818521	0.119010917778123	2.68359586482602	0.0072835090485586
SNP.750	0.228022526111361	0.0964939005987014	2.36307709292073	0.0181238989623427
SNP.751	0.175712456635066	0.196721300600935	0.893205037270026	0.371747381029362
SNP.752	0.100022783921465	0.157151126433155	0.636475131878935	0.524466784632892
SNP.753	0.015824514687434	0.0999759674272111	0.158283186396323	0.874233656437153
SNP.754	-0.0629443215996988	0.111844605821183	-0.562783704565367	0.573582177890934
SNP.755	-0.0392261831770335	0.128703599504585	-0.304779223953531	0.760534306051449
SNP.756	-0.0919946944438294	0.0984665772726186	-0.934273303611733	0.350162931563511
SNP.757	-0.191543629348715	0.0975297688346422	-1.96395040855136	0.0495358432197084
SNP.758	-0.0909037543948233	0.0962404185944132	-0.944548618163432	0.344889369609182
SNP.759	-0.238139386012916	0.218189931006145	-1.09143160234195	0.275083013023367
SNP.760	0.0310122211839338	0.147979552547742	0.209570989031937	0.834002524199724
SNP.761	-0.371433175222053	0.170654085932474	-2.17652670425381	0.0295158991124115
SNP.762	-0.112664775288941	0.139583301825104	-0.807150811134333	0.419579601090172
SNP.763	-0.0846486066059065	0.131620473706651	-0.643126439390932	0.520142059913681
SNP.764	-0.100247414630447	0.136759706741842	-0.733018642835215	0.46354705892967
SNP.765	0.113650430395852	0.170365671951748	0.667097010177266	0.504710169786488
SNP.766	-0.0101748707445952	0.0953524698428467	-0.10670799363	0.915020640819776
SNP.767	-0.160554832490814	0.134207351671659	-1.19631920674222	0.231572016356902
SNP.768	-0.0740120740713493	0.11154053919179	-0.663544166162659	0.506982102819067
SNP.769	0.00257942435248519	0.0979797087011068	0.026326107585744	0.978997231282926
SNP.770	-0.0106772153995282	0.10234525971485	-0.104325451215587	0.916911080964909
SNP.771	-0.0102927901231056	0.0984773065772053	-0.104519411434513	0.916757164548469
SNP.772	0.238998019728756	0.1410678454095	1.69420621003304	0.0902261052080403
SNP.773	0.0186575004598038	0.111722701670804	0.166998292923304	0.867371392113802
SNP.774	0.10810372424161	0.118358637787352	0.91335728648579	0.361054662384133
SNP.775	0.128086819390743	0.173457027387329	0.738435457588732	0.460249874506489
SNP.776	0.0715880497737905	0.109604975398756	0.653145986423926	0.513662167971246
SNP.777	0.173249855144617	0.105763678271292	1.63808462391235	0.101404042045177
SNP.778	-0.0135992371362691	0.181965291896324	-0.0747353354837436	0.940425292626979
SNP.779	0.109325875123474	0.102972324974499	1.0617015314605	0.288371203895995
SNP.780	0.121431260895654	0.106869781302154	1.13625441557076	0.255850102616526
SNP.781	0.0530502612547423	0.118764476058734	0.446684589662203	0.655102810017152
SNP.782	0.140435022042599	0.101104028738217	1.3890150946034	0.164828160071443
SNP.783	0.196215559418397	0.137614592180712	1.42583396360127	0.153916274666454
SNP.784	0.218700954371809	0.100350648319133	2.17936762776361	0.0293043689849297
SNP.785	0.20888751384752	0.112341677868219	1.85939464151989	0.0629712207861132
SNP.786	-0.00408965443529167	0.165341453783193	-0.0247345982614518	0.980266658094291
SNP.787	0.212583004764536	0.102087841637617	2.08235379800805	0.0373101652882894
SNP.788	0.193930392675963	0.113033449400124	1.71569029968708	0.0862187411317276
SNP.789	0.0920559418642309	0.103806854160055	0.886800227298033	0.375186465230997
SNP.790	0.11759124984349	0.150980009404679	0.778853109806769	0.436066248169046
SNP.791	0.13401614215311	0.142698011807251	0.939159140732333	0.347649043657303
SNP.792	0.0360707003712772	0.113955568358588	0.316533021517407	0.751597965075734
SNP.793	0.0211511337824782	0.0979943742567019	0.215840286168587	0.829112244556573
SNP.794	0.0129286725340746	0.10759487120897	0.120160676701444	0.904355867462568
SNP.795	-0.000449915383440624	0.0976587853071225	-0.00460701392123306	0.996324147723917
SNP.796	-0.012781592167892	0.0975336804806263	-0.13104798368017	0.895737349189502
SNP.797	-0.0527347965598513	0.109519142166278	-0.481512140405431	0.630152553359765
SNP.798	0.0228698439120686	0.0983692583940636	0.232489746140535	0.816157650454373
SNP.799	-0.0171973681262915	0.0977298726483321	-0.17596838776383	0.860318777788094
SNP.800	0.0375989216092677	0.136871662620218	0.27470201566554	0.783545182442222
SNP.801	-0.0087932708031038	0.104564504176162	-0.084094223679286	0.932981517213813
SNP.802	0.509109316099525	0.195062378707488	2.60998209635788	0.00905469613992959
SNP.803	0.173344905848011	0.178023620450469	0.973718574026195	0.330196292301611
SNP.804	0.0155365947501427	0.101674047983434	0.152807870427998	0.878549790927947
SNP.805	0.0128867626080526	0.0976612329741254	0.13195371608166	0.895020900754468
SNP.806	-0.056458077795452	0.102137252435072	-0.552766756980682	0.580423134522058
SNP.807	0.0435406612487832	0.143173562225356	0.30411104237422	0.761043294424131
SNP.808	0.146975558524588	0.141571595229309	1.03817123969343	0.299190339744627
SNP.809	0.0136800187144946	0.0999545958722152	0.136862328291372	0.891139616239068
SNP.810	0.0451026637400451	0.184546507094248	0.244397276600912	0.80692315079829
SNP.811	0.0712925385357042	0.100775895437624	0.707436418462103	0.479295311725723
SNP.812	0.130094767839544	0.152351477082418	0.853912087568184	0.393153701580057
SNP.813	0.122934604416263	0.150480666754503	0.816946170346393	0.413959190984204
SNP.814	0.149767226989988	0.111454066048191	1.34375740877171	0.179026846319246
SNP.815	0.127962486269672	0.103910063654028	1.23147346628261	0.218145834601724
SNP.816	0.249103480035493	0.107137779921386	2.32507599297163	0.0200678970906573
SNP.817	0.125050914734557	0.156002758555208	0.801594253157402	0.42278770299607
SNP.818	0.128843607125779	0.101328339131389	1.27154563304064	0.203534604026666
SNP.819	0.0317723395062553	0.10142398662197	0.313262577862158	0.754081178814949
SNP.820	0.0248807470343649	0.127797316382616	0.19468911976112	0.845636330100961
SNP.821	0.0227265141980282	0.0966369470621798	0.235174173946174	0.81407355011916
SNP.822	0.0497895772988424	0.105327380018068	0.472712577587152	0.636418251984131
SNP.823	0.0161006360395425	0.0987613989674549	0.163025597124725	0.870498280684849
SNP.824	-0.285178396058276	0.199127591384586	-1.43213903244325	0.152104035742235
SNP.825	-0.0185645430427925	0.0995860659158031	-0.186417074236955	0.852117703806791
SNP.826	0.0271456402041076	0.103436612068491	0.262437445129516	0.792984206995523
SNP.827	-0.0142750639457901	0.116067096194658	-0.122989756906206	0.902115209188678
SNP.828	-0.029150460239722	0.120108469494424	-0.242701121431536	0.808236938647678
SNP.829	-0.0484898682350087	0.107623842446899	-0.450549498443464	0.652314271569605
SNP.830	0.312410330625305	0.158163916780944	1.97523137377782	0.0482418970600981
SNP.831	0.0876279081805045	0.106591656816822	0.822089746959215	0.411025820435979
SNP.832	0.0816598334127053	0.107234920244211	0.761504118497386	0.44635601987252
SNP.833	0.0844392727100346	0.108412515911796	0.778870151659739	0.436056208258692
SNP.834	0.132138564402602	0.0998957949977094	1.3227640303141	0.185913862522009
SNP.835	0.0123516451631904	0.100768582946119	0.122574365958831	0.902444154345942
SNP.836	0.0361644937948685	0.103158193558561	0.350573159022396	0.725908596033358
SNP.837	0.148446137555997	0.111604834020749	1.33010490861353	0.183483708481664
SNP.838	0.0610265950681119	0.100517175543901	0.607126043264697	0.543767268022336
SNP.839	0.238693848289401	0.154513379115074	1.54481022715601	0.122392172797105
SNP.840	0.177727969402514	0.144683348193389	1.22839270463216	0.21929958518028
SNP.841	0.117894794942755	0.135255325056202	0.871646235693615	0.38340139908574
SNP.842	0.185826446285819	0.100624170126576	1.84673767795616	0.0647851681594328
SNP.843	0.122387045385321	0.0990321034845486	1.23583202899872	0.216521006770218
SNP.844	-0.0303702085016423	0.0990265144187785	-0.306687645020082	0.759081134744026
SNP.845	0.0257722487653738	0.102715571463239	0.250908877770276	0.801884560465834
SNP.846	0.0484968370152384	0.111225088748334	0.436024260002802	0.662819128066224
SNP.847	-0.00756120261586016	0.0988422352146052	-0.0764976894689134	0.939023152127525
SNP.848	-0.0815483417510189	0.147481768786283	-0.552938457560753	0.580305552307166
SNP.849	0.0811885055583382	0.127712119345471	0.635714965615105	0.524962220222713
SNP.850	-0.0208564184359799	0.124033943262928	-0.168150893919161	0.866464571750696
SNP.851	0.124070107742033	0.120807503432473	1.02700663631696	0.304417339195917
SNP.852	0.105843555874843	0.0978408574968777	1.08179301145455	0.279344512629701
SNP.853	0.146615960469098	0.099633810040498	1.47154826669284	0.141142904423675
SNP.854	0.105745682965675	0.0994895112583555	1.06288272631145	0.287835137427391
SNP.855	0.0706979684874266	0.0989519358470039	0.714467765408222	0.474937981756989
SNP.856	-0.108861257057475	0.199848370105982	-0.544719263908655	0.58594661365265
SNP.857	0.0714358655572146	0.107097015435628	0.667020133723072	0.504759273011752
SNP.858	-0.0675460098980249	0.101512883499896	-0.66539347094888	0.505798859859639
SNP.859	-0.00923474630975017	0.111665446137334	-0.0827001246060724	0.934089985792187
SNP.860	-0.0238648821750656	0.097722527316624	-0.244210652654763	0.807067677176836
SNP.861	0.0134315771388863	0.162412871854893	0.0827002009476603	0.934089925088355
SNP.862	-0.044569214166011	0.0995787287164989	-0.447577657803804	0.654458030525967
SNP.863	0.0812903886873502	0.104575823943426	0.777334431821711	0.436961485753078
SNP.864	-0.0279979404276719	0.122890024076031	-0.227829237061177	0.819778996458831
SNP.865	-0.0991590718065582	0.108764316175119	-0.911687539568623	0.36193322519076
SNP.866	-0.0346064755152634	0.127163060445606	-0.272142518385411	0.785512437876904
SNP.867	0.0571508392953307	0.148490799894508	0.384877981234744	0.70032782006989
SNP.868	-0.0363815308833488	0.183648504316213	-0.198104150201548	0.842963577794748
SNP.869	0.0226882463823274	0.10115633472733	0.224288933001419	0.822532487050591
SNP.870	0.155665971781769	0.113013171163834	1.37741442151112	0.168384156653721
SNP.871	0.00994305560745088	0.170822572654667	0.0582069187516082	0.953583809701482
SNP.872	0.140583222435427	0.116812759257465	1.2034920100258	0.228785981441346
SNP.873	-0.108656320274951	0.103619939166881	-1.04860436271786	0.294360247098553
SNP.874	-0.489538142300611	0.173298385484637	-2.82482806133245	0.00473059935082552
SNP.875	-0.0272999410210079	0.100355992822193	-0.272030999378153	0.78559818376132
SNP.876	0.0050893096186578	0.0979536688480162	0.051956294016453	0.958563518668957
SNP.877	-0.0159459395491702	0.0981608125588926	-0.162447102193691	0.870953781204879
SNP.878	0.0615908426169359	0.111534089365411	0.552215407570598	0.58080077936568
SNP.879	-0.0304138839823939	0.117566274684824	-0.258695651145948	0.795870075256676
SNP.880	0.019935739263092	0.109926831702321	0.18135462429298	0.856089232800899
SNP.881	-0.0393055689026905	0.098139722478284	-0.400506216138811	0.688783705964192
SNP.882	0.0161475280583164	0.129030716540315	0.125144837533868	0.900408887069372
SNP.883	-0.135590153302742	0.107054842541388	-1.26654852862282	0.205316766793156
SNP.884	-0.367741534997727	0.192853869116243	-1.90684032777206	0.0565412673369765
SNP.885	-0.102027897223852	0.174931148699416	-0.583246025550123	0.559727691517514
SNP.886	0.125427155926387	0.100689301627025	1.2456850320702	0.212880050884653
SNP.887	-0.0937154577052117	0.172697162147979	-0.542657774682536	0.587365452134743
SNP.888	-0.201923437757669	0.123668530533414	-1.63277947014265	0.102515386361603
SNP.889	-0.147664386043677	0.193232881067792	-0.764178359437034	0.444760960875877
SNP.890	-0.0593939951308725	0.100202047147665	-0.592742332333241	0.553353606366126
SNP.891	-0.00810336118356508	0.123889314548171	-0.0654080718189324	0.947849097461993
SNP.892	-0.159703863589647	0.100595221471935	-1.58758896548782	0.112379315010201
SNP.893	-0.212302933006838	0.0989428819974866	-2.14571203830742	0.0318959601393281
SNP.894	-0.258613942383358	0.138045668612004	-1.87339410923662	0.0610139828692535
SNP.895	-0.226927621381606	0.105003483170088	-2.16114375000323	0.0306842369348444
SNP.896	-0.277081634067095	0.124204993725624	-2.23084133540704	0.0256916408060081
SNP.897	0.00268011627704216	0.204811770760071	0.0130857531629948	0.989559377555652
SNP.898	0.115814993026952	0.188628736935252	0.613983822977654	0.539226017191757
SNP.899	-0.0100363867152381	0.131399455458253	-0.0763807329355849	0.939116197711751
SNP.900	0.201117897519862	0.0763191246412464	2.63522280247917	0.00840820715394071
SNP.901	-0.0765838879927281	0.0987727008744168	-0.775354802640253	0.438130034562587
SNP.902	-0.0354380324304012	0.099434293330189	-0.356396482979197	0.721543662871362
SNP.903	0.0242701817566175	0.0981292767973942	0.247328652046705	0.804653886319923
SNP.904	-0.117133829049612	0.115208823270571	-1.01670883986481	0.309291959230689
SNP.905	0.0119326319063948	0.117467406738355	0.101582492009663	0.919088076903886
SNP.906	0.00903661363560315	0.145791914930539	0.0619829545411251	0.950576406203929
SNP.907	0.151596957131557	0.100713463148929	1.50523030776317	0.132264875683258
SNP.908	0.0397728665553954	0.181926353098687	0.218620699409174	0.826945527031013
SNP.909	-0.0100279950636149	0.103447110917146	-0.0969383772510241	0.922775331669827
SNP.910	-0.0201903527103841	0.130165242709461	-0.155113241370053	0.876732043427295
SNP.911	-0.00827073115850066	0.108421469679785	-0.076283149296239	0.93919383169145
SNP.912	0.0643207309146081	0.123962857276516	0.518870993519713	0.603850706570501
SNP.913	0.00846389225833864	0.1054399629171	0.0802721475252527	0.936020809767062
SNP.914	0.000971676430032118	0.118246633780655	0.00821737075268087	0.993443560533587
SNP.915	0.0139901324303066	0.0992789895888972	0.140917353089895	0.887935233160672
SNP.916	0.0744053690627155	0.0993719791798223	0.748756034415622	0.454004263369051
SNP.917	0.0213057385737377	0.144910793472986	0.147026581409959	0.883111039382862
SNP.918	0.0368250866466577	0.119574786995548	0.307966985113918	0.758107454246454
SNP.919	0.0685934032145012	0.111459458380005	0.615411237515991	0.538283171966156
SNP.920	0.0720698593726601	0.101436389482882	0.710493144916422	0.477398380416566
SNP.921	0.103157000305655	0.10104650231125	1.02088640325129	0.307308261720174
SNP.922	0.00175074517793855	0.0956666247807757	0.0183004802557889	0.98539914434271
SNP.923	0.0350543959444659	0.0995349075831565	0.352181930898762	0.724701827031821
SNP.924	0.0269040091144979	0.0954973679776001	0.281725137396546	0.778154278035005
SNP.925	-0.11493939862087	0.109825562125538	-1.04656326265361	0.295301053075947
SNP.926	0.0736588094519962	0.114220471509504	0.644882729676593	0.519003184368245
SNP.927	-0.10153538830701	0.117909934503521	-0.861126661926679	0.389168286247259
SNP.928	-0.0213982416220471	0.0993233505458151	-0.215440191097628	0.829424137650368
SNP.929	0.262775379079182	0.136646932057161	1.92302436010243	0.054476990615422
SNP.930	0.00863339563833397	0.102963140740913	0.0838493812077687	0.933176185700478
SNP.931	-0.00259783235305915	0.0981293082480639	-0.0264735622765424	0.978879620453478
SNP.932	0.102249698409147	0.109651196881412	0.932499610740502	0.351078387755313
SNP.933	0.135309038468718	0.109646100340798	1.23405244735704	0.217183361417674
SNP.934	-0.163652621132645	0.116311400098767	-1.40702133233439	0.159421063249823
SNP.935	-0.184017063291629	0.128361124982648	-1.43358873893093	0.151689658954696
SNP.936	-0.00930044177315344	0.129951441031978	-0.0715685928474222	0.942945235235543
SNP.937	-0.0369624731427343	0.104512008663713	-0.353667235137236	0.723588280147827
SNP.938	0.00702761037577271	0.102035549200348	0.068874136816512	0.945089805450836
SNP.939	-0.0369849365139547	0.155808408161214	-0.237374458480357	0.812366302718431
SNP.940	-0.0222597211192721	0.111138592485655	-0.200287952379325	0.84125538426127
SNP.941	0.0194906725695353	0.100416606646121	0.194098100110299	0.846099069231591
SNP.942	0.329831223141593	0.0809720954697411	4.07339369480501	4.63330047737521e-05
SNP.943	0.228262695516373	0.0928873103650708	2.45741527684721	0.0139940814894738
SNP.944	0.356307245137313	0.122242238195405	2.91476375430687	0.00355957884887049
SNP.945	0.235717320835406	0.107153585952301	2.19980804879768	0.0278205166843714
SNP.946	0.165611486302103	0.107278495481478	1.54375287944541	0.12264821053457
SNP.947	0.24654509539489	0.104438067034719	2.36068229138068	0.0182413507044166
SNP.948	0.142087789300606	0.0970059671030364	1.46473246485637	0.142993923857911
SNP.949	0.168752490670168	0.101205697096989	1.66742086177665	0.0954307484831041
SNP.950	0.0289103842506485	0.173541226544153	0.166590871957984	0.867691976452178
SNP.951	-0.0826147269722642	0.0980486793047237	-0.842588880932372	0.399458411821099
SNP.952	-0.0348915542841939	0.153556148939703	-0.22722342625234	0.820250012550222
SNP.953	0.0447636562966874	0.122566979161888	0.365217912710101	0.71494874806652
SNP.954	-0.0149339398240018	0.108681436381128	-0.137410217616474	0.890706555167274
SNP.955	-0.0199162813174951	0.107922863594367	-0.1845418167586	0.853588425407679
SNP.956	-0.131867698375974	0.122106531825672	-1.07993975755726	0.280169007431528
SNP.957	-0.0455221185907043	0.104129436377436	-0.437168587235037	0.661989089173965
SNP.958	-0.142879604348162	0.0984035971057937	-1.45197542112766	0.146508439593029
SNP.959	-0.204609839001677	0.124056079285316	-1.64933343194811	0.0990793441198657
SNP.960	-0.0808270998727569	0.167712101921609	-0.481939579473737	0.629848868509361
SNP.961	-0.205188772951223	0.102666856796672	-1.99858824311328	0.0456529235001027
SNP.962	-0.0502599693407369	0.154233653991487	-0.325869017818323	0.744523457492315
SNP.963	-0.0644501960786199	0.148575294979367	-0.43378810782486	0.664442318141315
SNP.964	-0.191856624769231	0.104573036227644	-1.83466629343707	0.0665551494623318
SNP.965	-0.00589053769947524	0.180062689032622	-0.032713816122162	0.97390280611655
SNP.966	-0.143459015379496	0.124851240199366	-1.14903957021506	0.250539664401407
SNP.967	-0.0178526010807744	0.108078714388525	-0.165181471502309	0.868801148529908
SNP.968	-0.0135705676943565	0.161425405884632	-0.0840671121127936	0.933003072785124
SNP.969	-0.221426413090454	0.15212049733997	-1.45559879807383	0.145503560503335
SNP.970	-0.0502327751942319	0.108567694236761	-0.46268621202073	0.643589302741366
SNP.971	0.0463726353605597	0.120928217218108	0.383472413861201	0.701369520421807
SNP.972	-0.0016681454640045	0.100670138292673	-0.0165704099775327	0.986779330734082
SNP.973	-0.082754962614607	0.149771689197684	-0.552540757588563	0.58057791809966
SNP.974	-0.0371288489454032	0.153324069760062	-0.24215929699431	0.80865673279474
SNP.975	-0.0384227820715024	0.112326142801901	-0.342064466143603	0.732302378094342
SNP.976	-0.039207393724737	0.0947380769224074	-0.413850428448624	0.678983649758801
SNP.977	-0.0523411696837706	0.149096841015977	-0.351054853524105	0.72554719671046
SNP.978	-0.249515129756398	0.128833417191827	-1.93672678405232	0.0527787498919886
SNP.979	-0.0606906290067045	0.112603318178123	-0.538977269841199	0.5899025386457
SNP.980	-0.107445147060706	0.112901818794268	-0.951668876623628	0.341264938427046
SNP.981	-0.0935082541861292	0.100330807382191	-0.931999418981322	0.351336825701131
SNP.982	-0.315109861844964	0.129788307246634	-2.42787558085774	0.0151875524619213
SNP.983	-0.351684499792993	0.177132223893577	-1.98543490316189	0.0470961059428801
SNP.984	-0.045185216364198	0.10096543925326	-0.447531518689838	0.654491335845899
SNP.985	-0.158121767439054	0.15317188885505	-1.03231584216271	0.301924182018398
SNP.986	-0.122605175012498	0.1010694567755	-1.21307840097364	0.225099847034412
SNP.987	-0.095924482418117	0.0985662598036777	-0.973197954443818	0.33045492729028
SNP.988	-0.123209757095043	0.130820960874907	-0.941819692127608	0.346284961439133
SNP.989	0.0626431767499065	0.147700348554199	0.424123418550495	0.671475807327507
SNP.990	-0.00727343905707529	0.136149489345443	-0.0534224483106276	0.957395319583849
SNP.991	-0.0842594215547088	0.102305967094064	-0.823602219382157	0.410165614502996
SNP.992	-0.0233673926753104	0.0986509637246212	-0.236869380622973	0.812758124785181
SNP.993	0.28867697093749	0.20822636781809	1.38636126616627	0.165636617680202
SNP.994	-0.0666728005557684	0.148814406422549	-0.44802651946516	0.654134057576912
SNP.995	-0.0243846114197592	0.103458573643482	-0.235694448135237	0.813669778290219
SNP.996	-0.103683916036917	0.120054108824262	-0.863643210984907	0.387783918919676
SNP.997	0.0743170776492582	0.174742747644958	0.425294203340876	0.67062221869956
SNP.998	-0.18539704639639	0.129769771118332	-1.42866127295034	0.153101613818495
SNP.999	-0.145272135800745	0.100297579006772	-1.44841119037316	0.147502087029079
SNP.1000	-0.120220421785998	0.157950526435609	-0.761127072501449	0.446581171733457
